"state_abb","DATE","PRCP","SNOW","TMAX","TMIN","Fog","HeavyFog","Thunder","Sleet","Hail","Glaze","Dust","Smoke","DriftSnow","Winds","Mist","Drizzle","Rain","FrzRain","Snow","UnknownPrec","IceFog","State","Demand.Loss..MW.","Date.of.Restoration","Event.Type","Region","Month","dayName","Weekend","Blackout","Season"
"CA",2016-01-25,0.01,NA,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Monday",0,0,"Winter"
"CA",2016-01-26,0,NA,60,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Tuesday",0,0,"Winter"
"CA",2016-01-27,0,NA,64,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Wednesday",0,0,"Winter"
"CA",2016-01-28,0,NA,58,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Thursday",0,0,"Winter"
"CA",2016-01-29,0.32,NA,59,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Friday",0,0,"Winter"
"CA",2016-01-30,0.02,NA,60,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Saturday",1,0,"Winter"
"CA",2016-01-31,0,NA,56,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jan","Sunday",1,0,"Winter"
"CA",2016-02-01,0,NA,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"CA",2016-02-02,0.03,NA,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"CA",2016-02-03,0,NA,56,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"CA",2016-02-04,0,NA,58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"CA",2016-02-05,0,NA,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"CA",2016-02-06,0,NA,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"CA",2016-02-07,0,NA,69,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"CA",2016-02-08,0,NA,74,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"CA",2016-02-09,0,NA,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"CA",2016-02-10,0,NA,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"CA",2016-02-11,0,NA,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"CA",2016-02-12,0,NA,71,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"CA",2016-02-13,0,NA,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",7,"2016-02-13","Islanding","West","Feb","Saturday",1,1,"Winter"
"CA",2016-02-14,0,NA,75,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"CA",2016-02-15,0,NA,76,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"CA",2016-02-16,0,NA,77,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"CA",2016-02-17,0.57,NA,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"CA",2016-02-18,0.25,NA,61,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"CA",2016-02-19,0,NA,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"CA",2016-02-20,0,NA,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"CA",2016-02-21,0,NA,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"CA",2016-02-22,0,NA,70,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"CA",2016-02-23,0,NA,72,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"CA",2016-02-24,0,NA,74,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"CA",2016-02-25,0,NA,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"CA",2016-02-26,0,NA,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",0,NA,"Fuel Supply Deficiency","West","Feb","Friday",0,1,"Winter"
"CA",2016-02-27,0,NA,66,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"CA",2016-02-28,0,NA,70,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"CA",2016-02-29,0,NA,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"CA",2016-03-01,0,NA,76,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Winter"
"CA",2016-03-02,0,NA,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Winter"
"CA",2016-03-03,0,NA,68,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",0,"2016-04-06","Fuel Supply Deficiency","West","Mar","Thursday",0,1,"Winter"
"CA",2016-03-04,0.49,NA,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Friday",0,0,"Winter"
"CA",2016-03-05,1.14,NA,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Saturday",1,0,"Winter"
"CA",2016-03-06,0.32,NA,63,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Sunday",1,0,"Winter"
"CA",2016-03-07,0.39,NA,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Monday",0,0,"Winter"
"CA",2016-03-08,0,NA,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Winter"
"CA",2016-03-09,0.01,NA,67,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Winter"
"CA",2016-03-10,0.44,NA,63,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Thursday",0,0,"Winter"
"CA",2016-03-11,0.47,NA,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Friday",0,0,"Winter"
"CA",2016-03-12,0.71,NA,59,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Saturday",1,0,"Winter"
"CA",2016-03-13,0.44,NA,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Sunday",1,0,"Winter"
"CA",2016-03-14,0.11,NA,65,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Monday",0,0,"Winter"
"CA",2016-03-15,0,NA,68,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Spring"
"CA",2016-03-16,0,NA,71,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Spring"
"CA",2016-03-17,0,NA,77,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Thursday",0,0,"Spring"
"CA",2016-03-18,0,NA,76,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Friday",0,0,"Spring"
"CA",2016-03-19,0,NA,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Saturday",1,0,"Spring"
"CA",2016-03-20,0.08,NA,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Sunday",1,0,"Spring"
"CA",2016-03-21,0.04,NA,65,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Monday",0,0,"Spring"
"CA",2016-03-22,0,NA,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Spring"
"CA",2016-03-23,0,NA,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Spring"
"CA",2016-03-24,0,NA,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Thursday",0,0,"Spring"
"CA",2016-03-25,0,NA,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Friday",0,0,"Spring"
"CA",2016-03-26,0,NA,77,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Saturday",1,0,"Spring"
"CA",2016-03-27,0,NA,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Sunday",1,0,"Spring"
"CA",2016-03-28,0,NA,63,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Monday",0,0,"Spring"
"CA",2016-03-29,0,NA,68,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Spring"
"CA",2016-03-30,0,NA,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Spring"
"CA",2016-03-31,0,NA,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Mar","Thursday",0,0,"Spring"
"CA",2016-04-01,0,NA,74,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"CA",2016-04-02,0,NA,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",360,"2016-04-02","System Operations","West","Apr","Saturday",1,1,"Spring"
"CA",2016-04-03,0,NA,79,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"CA",2016-04-04,0,NA,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"CA",2016-04-05,0,NA,84,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"CA",2016-04-06,0,NA,90,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"CA",2016-04-07,0,NA,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"CA",2016-04-08,0.02,NA,76,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"CA",2016-04-09,0.21,NA,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"CA",2016-04-10,0.15,NA,67,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"CA",2016-04-11,0,NA,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"CA",2016-04-12,0,NA,71,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"CA",2016-04-13,0,NA,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"CA",2016-04-14,0.04,NA,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"CA",2016-04-15,0,NA,75,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"CA",2016-04-16,0,NA,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"CA",2016-04-17,0,NA,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"CA",2016-04-18,0,NA,90,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"CA",2016-04-19,0,NA,88,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"CA",2016-04-20,0,NA,82,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"CA",2016-04-21,0,NA,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"CA",2016-04-22,0.4,NA,65,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"CA",2016-04-23,0,NA,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"CA",2016-04-24,0,NA,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"CA",2016-04-25,0,NA,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"CA",2016-04-26,0,NA,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"CA",2016-04-27,0.65,NA,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"CA",2016-04-28,0.01,NA,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"CA",2016-04-29,0,NA,79,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"CA",2016-04-30,0,NA,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"CA",2016-05-01,0,NA,86,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"CA",2016-05-02,0,NA,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"CA",2016-05-03,0,NA,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"CA",2016-05-04,0,NA,80,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"CA",2016-05-05,0.36,NA,64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"CA",2016-05-06,0.05,NA,66,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"CA",2016-05-07,0.04,NA,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"CA",2016-05-08,0,NA,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"CA",2016-05-09,0,NA,78,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"CA",2016-05-10,0,NA,89,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"CA",2016-05-11,0,NA,91,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"CA",2016-05-12,0,NA,93,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"CA",2016-05-13,0,NA,80,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"CA",2016-05-14,0,NA,80,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"CA",2016-05-15,0,NA,85,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"CA",2016-05-16,0,NA,87,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"CA",2016-05-17,0,NA,93,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"CA",2016-05-18,0,NA,98,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"CA",2016-05-19,0,NA,82,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"CA",2016-05-20,0.14,NA,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"CA",2016-05-21,0,NA,71,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"CA",2016-05-22,0,NA,73,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"CA",2016-05-23,0,NA,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"CA",2016-05-24,0,NA,77,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"CA",2016-05-25,0,NA,81,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"CA",2016-05-26,0,NA,87,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"CA",2016-05-27,0,NA,89,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"CA",2016-05-28,0,NA,90,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"CA",2016-05-29,0,NA,94,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"CA",2016-05-30,0,NA,98,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"CA",2016-05-31,0,NA,103,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"CA",2016-06-01,0,NA,98,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Wednesday",0,0,"Spring"
"CA",2016-06-02,0,NA,100,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Thursday",0,0,"Spring"
"CA",2016-06-03,0,NA,104,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Friday",0,0,"Spring"
"CA",2016-06-04,0,NA,94,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Saturday",1,0,"Spring"
"CA",2016-06-05,0,NA,103,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Sunday",1,0,"Spring"
"CA",2016-06-06,0,NA,94,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Monday",0,0,"Spring"
"CA",2016-06-07,0,NA,90,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Tuesday",0,0,"Spring"
"CA",2016-06-08,0,NA,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Wednesday",0,0,"Spring"
"CA",2016-06-09,0,NA,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Thursday",0,0,"Spring"
"CA",2016-06-10,0,NA,86,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Friday",0,0,"Spring"
"CA",2016-06-11,0,NA,89,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Saturday",1,0,"Spring"
"CA",2016-06-12,0,NA,89,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Sunday",1,0,"Spring"
"CA",2016-06-13,0,NA,83,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Monday",0,0,"Spring"
"CA",2016-06-14,0,NA,81,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Tuesday",0,0,"Spring"
"CA",2016-06-15,0,NA,72,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Wednesday",0,0,"Summer"
"CA",2016-06-16,0,NA,80,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Thursday",0,0,"Summer"
"CA",2016-06-17,0,NA,80,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Friday",0,0,"Summer"
"CA",2016-06-18,0,NA,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Saturday",1,0,"Summer"
"CA",2016-06-19,0,NA,94,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Sunday",1,0,"Summer"
"CA",2016-06-20,0,NA,99,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Monday",0,0,"Summer"
"CA",2016-06-21,0,NA,102,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Tuesday",0,0,"Summer"
"CA",2016-06-22,0,NA,95,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Wednesday",0,0,"Summer"
"CA",2016-06-23,0,NA,94,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Thursday",0,0,"Summer"
"CA",2016-06-24,0,NA,93,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Friday",0,0,"Summer"
"CA",2016-06-25,0,NA,102,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Saturday",1,0,"Summer"
"CA",2016-06-26,0,NA,105,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Sunday",1,0,"Summer"
"CA",2016-06-27,0,NA,107,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California",NA,NA,NA,NA,"Jun","Monday",0,0,"Summer"
